,url,type,from,to,amount,date
240,https://www.larvalabs.com/cryptopunks/details/8669,Transfer,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
241,https://www.larvalabs.com/cryptopunks/details/8669,Claimed,,0x00bd9f,,"Jun 23, 2017"
242,https://www.larvalabs.com/cryptopunks/details/8670,Transfer,0x637532,0x51688c,,"Jun 01, 2019"
243,https://www.larvalabs.com/cryptopunks/details/8670,Transfer,0x58164b,0x637532,,"May 08, 2019"
244,https://www.larvalabs.com/cryptopunks/details/8670,Bid Withdrawn,Kenney,,0.10Ξ ($58),"May 25, 2018"
245,https://www.larvalabs.com/cryptopunks/details/8670,Bid,Kenney,,0.10Ξ ($64),"Apr 23, 2018"
246,https://www.larvalabs.com/cryptopunks/details/8670,Bid,CyrusOld,,0.08Ξ ($50),"Apr 22, 2018"
247,https://www.larvalabs.com/cryptopunks/details/8670,Bid Withdrawn,Kenney,,0.12Ξ ($44),"Apr 06, 2018"
248,https://www.larvalabs.com/cryptopunks/details/8670,Bid,Kenney,,0.12Ξ ($45),"Apr 04, 2018"
249,https://www.larvalabs.com/cryptopunks/details/8670,Offered,,,"70Ξ ($17,197)","Jul 08, 2017"
250,https://www.larvalabs.com/cryptopunks/details/8670,Bid Withdrawn,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
251,https://www.larvalabs.com/cryptopunks/details/8670,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
252,https://www.larvalabs.com/cryptopunks/details/8670,Claimed,,0x58164b,,"Jun 23, 2017"
253,https://www.larvalabs.com/cryptopunks/details/8671,Sold,NeonNFT,0x491be7,"5.09Ξ ($1,792)","Oct 05, 2020"
254,https://www.larvalabs.com/cryptopunks/details/8671,(Wrap),0x0f8722,WrappedC…,,"Oct 04, 2020"
255,https://www.larvalabs.com/cryptopunks/details/8671,Transfer,NeonNFT,0x0f8722,,"Oct 04, 2020"
256,https://www.larvalabs.com/cryptopunks/details/8671,Sold,0xb6be4d,NeonNFT,"5Ξ ($1,742)","Oct 04, 2020"
257,https://www.larvalabs.com/cryptopunks/details/8671,Bid,NeonNFT,,"5Ξ ($1,730)","Oct 04, 2020"
258,https://www.larvalabs.com/cryptopunks/details/8671,Offered,,,"5.25Ξ ($1,821)","Oct 04, 2020"
259,https://www.larvalabs.com/cryptopunks/details/8671,Offered,,,"5.59Ξ ($1,948)","Oct 04, 2020"
260,https://www.larvalabs.com/cryptopunks/details/8671,Offered,,,"15Ξ ($3,406)","Jun 20, 2020"
261,https://www.larvalabs.com/cryptopunks/details/8671,Claimed,,0xb6be4d,,"Jun 23, 2017"
262,https://www.larvalabs.com/cryptopunks/details/8672,Sold,TweetyPi…,0x0e4437,"21Ξ ($37,120)","Feb 11, 2021"
263,https://www.larvalabs.com/cryptopunks/details/8672,Offered,,,"21Ξ ($36,466)","Feb 11, 2021"
264,https://www.larvalabs.com/cryptopunks/details/8672,Offered,,,"23Ξ ($39,694)","Feb 10, 2021"
265,https://www.larvalabs.com/cryptopunks/details/8672,Offered,,,"29Ξ ($50,048)","Feb 10, 2021"
266,https://www.larvalabs.com/cryptopunks/details/8672,Offered,,,"34Ξ ($56,355)","Feb 08, 2021"
267,https://www.larvalabs.com/cryptopunks/details/8672,Offered,,,"75Ξ ($123,086)","Feb 04, 2021"
268,https://www.larvalabs.com/cryptopunks/details/8672,Sold,0x577ebc,TweetyPi…,"20Ξ ($28,661)","Feb 02, 2021"
269,https://www.larvalabs.com/cryptopunks/details/8672,Bid,TweetyPi…,,"20Ξ ($28,661)","Feb 02, 2021"
270,https://www.larvalabs.com/cryptopunks/details/8672,Transfer,0xcbd482,0x577ebc,,"Jan 31, 2021"
271,https://www.larvalabs.com/cryptopunks/details/8672,Bid Withdrawn,TweetyPi…,,"4.50Ξ ($5,491)","Jan 17, 2021"
272,https://www.larvalabs.com/cryptopunks/details/8672,Bid,TweetyPi…,,"4.50Ξ ($5,467)","Jan 17, 2021"
273,https://www.larvalabs.com/cryptopunks/details/8672,Bid Withdrawn,TweetyPi…,,"7Ξ ($8,897)","Jan 07, 2021"
274,https://www.larvalabs.com/cryptopunks/details/8672,Bid,TweetyPi…,,"7Ξ ($8,312)","Jan 07, 2021"
275,https://www.larvalabs.com/cryptopunks/details/8672,Claimed,,0xcbd482,,"Jun 23, 2017"
276,https://www.larvalabs.com/cryptopunks/details/8673,Sold,Cyborg,0x9e199d,0.23Ξ ($197),"Mar 02, 2018"
277,https://www.larvalabs.com/cryptopunks/details/8673,Offered,,,0.23Ξ ($65),"Sep 19, 2017"
278,https://www.larvalabs.com/cryptopunks/details/8673,Offered,,,0.50Ξ ($103),"Jul 13, 2017"
279,https://www.larvalabs.com/cryptopunks/details/8673,Offered,,,1Ξ ($284),"Jul 02, 2017"
280,https://www.larvalabs.com/cryptopunks/details/8673,Sold,0x5b098b,Cyborg,0.13Ξ ($38),"Jun 29, 2017"
281,https://www.larvalabs.com/cryptopunks/details/8673,Offered,,,0.13Ξ ($38),"Jun 29, 2017"
282,https://www.larvalabs.com/cryptopunks/details/8673,Claimed,,0x5b098b,,"Jun 23, 2017"
283,https://www.larvalabs.com/cryptopunks/details/8674,Bid Withdrawn,0xa6bb24,,"1Ξ ($1,544)","Feb 02, 2021"
284,https://www.larvalabs.com/cryptopunks/details/8674,Bid,0xa6bb24,,"1Ξ ($1,015)","Jan 13, 2021"
285,https://www.larvalabs.com/cryptopunks/details/8674,Transfer,0x0a4eaf…,0x4ae392,,"Aug 24, 2017"
286,https://www.larvalabs.com/cryptopunks/details/8674,Sold,0x00d7c9,0x0a4eaf…,0.26Ξ ($83),"Aug 23, 2017"
287,https://www.larvalabs.com/cryptopunks/details/8674,Bid,0x0a4eaf…,,0.26Ξ ($83),"Aug 23, 2017"
288,https://www.larvalabs.com/cryptopunks/details/8674,Claimed,,0x00d7c9,,"Jun 23, 2017"
289,https://www.larvalabs.com/cryptopunks/details/8675,Claimed,,0xe1cd08,,"Jun 23, 2017"
290,https://www.larvalabs.com/cryptopunks/details/8676,Bid Withdrawn,Deeze,,"5.25Ξ ($1,996)","Oct 21, 2020"
291,https://www.larvalabs.com/cryptopunks/details/8676,Sold,0x51357b,derspook…,"5.95Ξ ($2,210)","Oct 21, 2020"
292,https://www.larvalabs.com/cryptopunks/details/8676,Bid,Deeze,,"5.25Ξ ($1,938)","Oct 20, 2020"
293,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,"5.95Ξ ($2,196)","Oct 20, 2020"
294,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,"9.95Ξ ($3,805)","Oct 14, 2020"
295,https://www.larvalabs.com/cryptopunks/details/8676,Offer Withdrawn,,,,"Sep 28, 2020"
296,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,"10Ξ ($3,771)","Sep 14, 2020"
297,https://www.larvalabs.com/cryptopunks/details/8676,Sold,Novo311,0x51357b,1.98Ξ ($727),"Sep 11, 2020"
298,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,1.98Ξ ($461),"Jun 18, 2020"
299,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,2.75Ξ ($577),"May 23, 2020"
300,https://www.larvalabs.com/cryptopunks/details/8676,Sold,0x0553de,Novo311,1.48Ξ ($312),"May 23, 2020"
301,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,1.48Ξ ($213),"Jan 11, 2020"
302,https://www.larvalabs.com/cryptopunks/details/8676,Sold,0x00d7c9,0x0553de,0.40Ξ ($84),"Aug 09, 2019"
303,https://www.larvalabs.com/cryptopunks/details/8676,Offered,,,0.75Ξ ($230),"Jul 07, 2019"
304,https://www.larvalabs.com/cryptopunks/details/8676,Bid,0x0553de,,0.40Ξ ($118),"Jun 21, 2019"
305,https://www.larvalabs.com/cryptopunks/details/8676,Claimed,,0x00d7c9,,"Jun 23, 2017"
306,https://www.larvalabs.com/cryptopunks/details/8677,Bid Withdrawn,0xbfa319,,"0.72Ξ ($1,001)","Jan 20, 2021"
307,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,"500Ξ ($324,385)","Dec 18, 2020"
308,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,"5.49Ξ ($3,644)","Dec 17, 2020"
309,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,"6.99Ξ ($4,091)","Dec 14, 2020"
310,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,"4.50Ξ ($2,629)","Dec 14, 2020"
311,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,"5.40Ξ ($3,085)","Dec 12, 2020"
312,https://www.larvalabs.com/cryptopunks/details/8677,Bid,0xbfa319,,0.72Ξ ($297),"Oct 24, 2020"
313,https://www.larvalabs.com/cryptopunks/details/8677,Offer Withdrawn,,,,"Jan 04, 2020"
314,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,1.99Ξ ($480),"Jun 04, 2019"
315,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,3.49Ξ ($528),"Jan 09, 2019"
316,https://www.larvalabs.com/cryptopunks/details/8677,Sold,0xc24f57,NFTinTin,0.45Ξ ($68),"Jan 09, 2019"
317,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,0.45Ξ ($311),"Feb 05, 2018"
318,https://www.larvalabs.com/cryptopunks/details/8677,Offered,,,0.72Ξ ($214),"Sep 18, 2017"
319,https://www.larvalabs.com/cryptopunks/details/8677,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
320,https://www.larvalabs.com/cryptopunks/details/8677,Claimed,,0xc24f57,,"Jun 23, 2017"
321,https://www.larvalabs.com/cryptopunks/details/8678,Claimed,,0x207355,,"Jun 23, 2017"
322,https://www.larvalabs.com/cryptopunks/details/8679,Transfer,0x00d7c9,Wilcox,,"Sep 17, 2019"
323,https://www.larvalabs.com/cryptopunks/details/8679,Offered,,,0.75Ξ ($230),"Jul 07, 2019"
324,https://www.larvalabs.com/cryptopunks/details/8679,Claimed,,0x00d7c9,,"Jun 23, 2017"
325,https://www.larvalabs.com/cryptopunks/details/8680,Transfer,0xcbd482,0x577ebc,,"Jan 31, 2021"
326,https://www.larvalabs.com/cryptopunks/details/8680,Claimed,,0xcbd482,,"Jun 23, 2017"
327,https://www.larvalabs.com/cryptopunks/details/8681,Transfer,ArtBlock…,0xf60614,,"Jan 05, 2021"
328,https://www.larvalabs.com/cryptopunks/details/8681,Bid Withdrawn,0xce7a9f,,"2.79Ξ ($2,041)","Jan 02, 2021"
329,https://www.larvalabs.com/cryptopunks/details/8681,Offer Withdrawn,,,,"Jan 01, 2021"
330,https://www.larvalabs.com/cryptopunks/details/8681,Bid,0xce7a9f,,"2.79Ξ ($2,059)","Jan 01, 2021"
331,https://www.larvalabs.com/cryptopunks/details/8681,Offered,,,"6Ξ ($2,253)","Oct 15, 2020"
332,https://www.larvalabs.com/cryptopunks/details/8681,(Unwrap),WrappedC…,ArtBlock…,,"Sep 11, 2020"
333,https://www.larvalabs.com/cryptopunks/details/8681,(Wrap),0xf60614,WrappedC…,,"Sep 10, 2020"
334,https://www.larvalabs.com/cryptopunks/details/8681,Transfer,ArtBlock…,0xf60614,,"Sep 10, 2020"
335,https://www.larvalabs.com/cryptopunks/details/8681,Offered,,,2Ξ ($707),"Sep 09, 2020"
336,https://www.larvalabs.com/cryptopunks/details/8681,Sold,cryptosa…,ArtBlock…,1Ξ ($246),"Jun 10, 2020"
337,https://www.larvalabs.com/cryptopunks/details/8681,Bid,ArtBlock…,,1Ξ ($245),"Jun 09, 2020"
338,https://www.larvalabs.com/cryptopunks/details/8681,Sold,0x470e9b,cryptosa…,1Ξ ($203),"May 22, 2020"
339,https://www.larvalabs.com/cryptopunks/details/8681,Bid Withdrawn,0xaf5e63,,0.60Ξ ($131),"Apr 30, 2020"
340,https://www.larvalabs.com/cryptopunks/details/8681,Bid,0xaf5e63,,0.60Ξ ($130),"Apr 29, 2020"
341,https://www.larvalabs.com/cryptopunks/details/8681,Offered,,,1Ξ ($203),"Jul 26, 2017"
342,https://www.larvalabs.com/cryptopunks/details/8681,Claimed,,0x470e9b,,"Jun 23, 2017"
343,https://www.larvalabs.com/cryptopunks/details/8682,Offered,,,"7.77Ξ ($13,812)","Feb 12, 2021"
344,https://www.larvalabs.com/cryptopunks/details/8682,Transfer,0xe5e771,0x422fac,,"Sep 30, 2020"
345,https://www.larvalabs.com/cryptopunks/details/8682,Sold,Korniej,0xe5e771,2.50Ξ ($858),"Sep 23, 2020"
346,https://www.larvalabs.com/cryptopunks/details/8682,Offered,,,2.50Ξ ($860),"Sep 22, 2020"
347,https://www.larvalabs.com/cryptopunks/details/8682,Sold,0x5b098b,Korniej,2.19Ξ ($808),"Sep 20, 2020"
348,https://www.larvalabs.com/cryptopunks/details/8682,Offered,,,2.19Ξ ($816),"Sep 20, 2020"
349,https://www.larvalabs.com/cryptopunks/details/8682,Claimed,,0x5b098b,,"Jun 23, 2017"
350,https://www.larvalabs.com/cryptopunks/details/8683,Claimed,,0x48db19,,"Jun 23, 2017"
351,https://www.larvalabs.com/cryptopunks/details/8684,Claimed,,0x78f0a6,,"Jun 23, 2017"
352,https://www.larvalabs.com/cryptopunks/details/8685,Bid,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
353,https://www.larvalabs.com/cryptopunks/details/8685,Claimed,,0x99652f,,"Jun 23, 2017"
354,https://www.larvalabs.com/cryptopunks/details/8686,Bid,0x4e0030,,"16Ξ ($28,074)","Feb 12, 2021"
355,https://www.larvalabs.com/cryptopunks/details/8686,Offered,,,"25Ξ ($38,460)","Feb 03, 2021"
356,https://www.larvalabs.com/cryptopunks/details/8686,Bid,jmg,,"7.50Ξ ($7,557)","Jan 04, 2021"
357,https://www.larvalabs.com/cryptopunks/details/8686,Bid Withdrawn,bottles,,2Ξ ($690),"Oct 03, 2020"
358,https://www.larvalabs.com/cryptopunks/details/8686,Bid,bottles,,2Ξ ($700),"Oct 01, 2020"
359,https://www.larvalabs.com/cryptopunks/details/8686,Transfer,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
360,https://www.larvalabs.com/cryptopunks/details/8686,Claimed,,0x00bd9f,,"Jun 23, 2017"
361,https://www.larvalabs.com/cryptopunks/details/8687,Offered,,,"10Ξ ($3,734)","Sep 20, 2020"
362,https://www.larvalabs.com/cryptopunks/details/8687,Transfer,Shrugs,0xe39e5d,,"May 27, 2020"
363,https://www.larvalabs.com/cryptopunks/details/8687,Offer Withdrawn,,,,"May 27, 2020"
364,https://www.larvalabs.com/cryptopunks/details/8687,Offered,,,2Ξ ($412),"May 27, 2020"
365,https://www.larvalabs.com/cryptopunks/details/8687,Sold,Hemba,Shrugs,0.19Ξ ($53),"Aug 15, 2018"
366,https://www.larvalabs.com/cryptopunks/details/8687,Offered,,,0.19Ξ ($191),"Jan 06, 2018"
367,https://www.larvalabs.com/cryptopunks/details/8687,Claimed,,Hemba,,"Jun 23, 2017"
368,https://www.larvalabs.com/cryptopunks/details/8688,Claimed,,0x51ec89,,"Jun 23, 2017"
369,https://www.larvalabs.com/cryptopunks/details/8689,Transfer,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
370,https://www.larvalabs.com/cryptopunks/details/8689,Claimed,,0x00bd9f,,"Jun 23, 2017"
371,https://www.larvalabs.com/cryptopunks/details/8690,Sold,0x515a82,0x00b278,0.30Ξ ($83),"Jul 03, 2017"
372,https://www.larvalabs.com/cryptopunks/details/8690,Offered,,,0.30Ξ ($83),"Jul 03, 2017"
373,https://www.larvalabs.com/cryptopunks/details/8690,Claimed,,0x515a82,,"Jun 23, 2017"
374,https://www.larvalabs.com/cryptopunks/details/8691,Bid Withdrawn,MBK,,"10Ξ ($3,373)","Oct 02, 2020"
375,https://www.larvalabs.com/cryptopunks/details/8691,Bid,MBK,,"10Ξ ($3,520)","Oct 01, 2020"
376,https://www.larvalabs.com/cryptopunks/details/8691,Bid Withdrawn,MBK,,"6.50Ξ ($2,362)","Sep 28, 2020"
377,https://www.larvalabs.com/cryptopunks/details/8691,Bid,MBK,,"6.50Ξ ($2,362)","Sep 28, 2020"
378,https://www.larvalabs.com/cryptopunks/details/8691,Bid Withdrawn,CPyrc,,2Ξ ($487),"Jun 05, 2020"
379,https://www.larvalabs.com/cryptopunks/details/8691,Bid,CPyrc,,2Ξ ($482),"Jun 03, 2020"
380,https://www.larvalabs.com/cryptopunks/details/8691,Bid Withdrawn,scalynel…,,1Ξ ($199),"May 16, 2020"
381,https://www.larvalabs.com/cryptopunks/details/8691,Bid,scalynel…,,1Ξ ($202),"May 14, 2020"
382,https://www.larvalabs.com/cryptopunks/details/8691,Claimed,,0xc24f57,,"Jun 23, 2017"
383,https://www.larvalabs.com/cryptopunks/details/8692,Bid,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 15, 2020"
384,https://www.larvalabs.com/cryptopunks/details/8692,Bid Withdrawn,AZonneve…,,1Ξ ($249),"Jun 02, 2020"
385,https://www.larvalabs.com/cryptopunks/details/8692,Bid,AZonneve…,,1Ξ ($203),"May 25, 2020"
386,https://www.larvalabs.com/cryptopunks/details/8692,Sold,0x6b88ac,0x42e148,0.45Ξ ($92),"Jul 25, 2017"
387,https://www.larvalabs.com/cryptopunks/details/8692,Offered,,,0.45Ξ ($89),"Jul 14, 2017"
388,https://www.larvalabs.com/cryptopunks/details/8692,Offered,,,0.50Ξ ($103),"Jul 10, 2017"
389,https://www.larvalabs.com/cryptopunks/details/8692,Offer Withdrawn,,,,"Jul 03, 2017"
390,https://www.larvalabs.com/cryptopunks/details/8692,Offered,,,0.50Ξ ($138),"Jul 03, 2017"
391,https://www.larvalabs.com/cryptopunks/details/8692,Sold,0x682c30,0x6b88ac,0.25Ξ ($71),"Jul 02, 2017"
392,https://www.larvalabs.com/cryptopunks/details/8692,Offered,,,0.25Ξ ($71),"Jul 02, 2017"
393,https://www.larvalabs.com/cryptopunks/details/8692,Claimed,,0x682c30,,"Jun 23, 2017"
394,https://www.larvalabs.com/cryptopunks/details/8693,Sold,0x682c30,0x2f7f6f,0.99Ξ ($204),"Aug 10, 2019"
395,https://www.larvalabs.com/cryptopunks/details/8693,Offered,,,0.99Ξ ($163),"Apr 13, 2019"
396,https://www.larvalabs.com/cryptopunks/details/8693,Claimed,,0x682c30,,"Jun 23, 2017"
397,https://www.larvalabs.com/cryptopunks/details/8694,Offered,,,"60Ξ ($22,148)","Oct 20, 2020"
398,https://www.larvalabs.com/cryptopunks/details/8694,Sold,0x682c30,astrober…,"5.99Ξ ($2,185)","Sep 28, 2020"
399,https://www.larvalabs.com/cryptopunks/details/8694,Offered,,,"5.99Ξ ($2,039)","Sep 22, 2020"
400,https://www.larvalabs.com/cryptopunks/details/8694,Offered,,,2.99Ξ ($500),"Jan 20, 2020"
401,https://www.larvalabs.com/cryptopunks/details/8694,Offered,,,0.69Ξ ($114),"Apr 13, 2019"
402,https://www.larvalabs.com/cryptopunks/details/8694,Claimed,,0x682c30,,"Jun 23, 2017"
403,https://www.larvalabs.com/cryptopunks/details/8695,Sold,0x682c30,0x00b278,0.25Ξ ($69),"Jul 03, 2017"
404,https://www.larvalabs.com/cryptopunks/details/8695,Offered,,,0.25Ξ ($71),"Jul 02, 2017"
405,https://www.larvalabs.com/cryptopunks/details/8695,Claimed,,0x682c30,,"Jun 23, 2017"
406,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,taneleer…,"60Ξ ($104,831)","Feb 09, 2021"
407,https://www.larvalabs.com/cryptopunks/details/8696,Sold,0xd2c6db,0x72c783,"16Ξ ($28,053)","Feb 09, 2021"
408,https://www.larvalabs.com/cryptopunks/details/8696,Bid,0x72c783,,"16Ξ ($28,071)","Feb 09, 2021"
409,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"17.50Ξ ($30,556)","Feb 09, 2021"
410,https://www.larvalabs.com/cryptopunks/details/8696,Sold,Deeze,0xd2c6db,"15Ξ ($20,291)","Jan 26, 2021"
411,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,0xd2c6db,"15Ξ ($20,291)","Jan 26, 2021"
412,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,taneleer…,"17.50Ξ ($25,004)","Jan 25, 2021"
413,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,0xd2c6db,,"8Ξ ($10,836)","Jan 24, 2021"
414,https://www.larvalabs.com/cryptopunks/details/8696,Bid,0xd2c6db,,"8Ξ ($10,797)","Jan 24, 2021"
415,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"19.99Ξ ($26,979)","Jan 24, 2021"
416,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"25Ξ ($33,279)","Jan 19, 2021"
417,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,0x702e9e,,"7Ξ ($8,409)","Jan 18, 2021"
418,https://www.larvalabs.com/cryptopunks/details/8696,Bid,0x702e9e,,"7Ξ ($8,409)","Jan 18, 2021"
419,https://www.larvalabs.com/cryptopunks/details/8696,Sold,2pac,Deeze,"6.66Ξ ($8,000)","Jan 18, 2021"
420,https://www.larvalabs.com/cryptopunks/details/8696,Bid,Deeze,,"6.66Ξ ($8,000)","Jan 18, 2021"
421,https://www.larvalabs.com/cryptopunks/details/8696,Bid,0x7a37a1,,"6.25Ξ ($7,508)","Jan 18, 2021"
422,https://www.larvalabs.com/cryptopunks/details/8696,Bid,Deeze,,"5.10Ξ ($6,126)","Jan 18, 2021"
423,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"9Ξ ($10,811)","Jan 18, 2021"
424,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"18Ξ ($20,887)","Jan 14, 2021"
425,https://www.larvalabs.com/cryptopunks/details/8696,Transfer,pinkiepi…,2pac,,"Jan 02, 2021"
426,https://www.larvalabs.com/cryptopunks/details/8696,Transfer,2pac,pinkiepi…,,"Dec 30, 2020"
427,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"29.92Ξ ($21,860)","Dec 30, 2020"
428,https://www.larvalabs.com/cryptopunks/details/8696,Sold,MBK,2pac,"12.49Ξ ($7,831)","Dec 25, 2020"
429,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"12.49Ξ ($7,561)","Dec 21, 2020"
430,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"14.99Ξ ($9,627)","Dec 21, 2020"
431,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"16.99Ξ ($11,265)","Dec 19, 2020"
432,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"19.99Ξ ($11,705)","Dec 14, 2020"
433,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"49.99Ξ ($18,441)","Oct 16, 2020"
434,https://www.larvalabs.com/cryptopunks/details/8696,Offer Withdrawn,,,,"Oct 04, 2020"
435,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"100Ξ ($35,280)","Oct 02, 2020"
436,https://www.larvalabs.com/cryptopunks/details/8696,(Unwrap),WrappedC…,MBK,,"Oct 01, 2020"
437,https://www.larvalabs.com/cryptopunks/details/8696,Sold,Pranksy,MBK,"10Ξ ($3,520)","Oct 01, 2020"
438,https://www.larvalabs.com/cryptopunks/details/8696,(Wrap),0x776758,WrappedC…,,"Sep 29, 2020"
439,https://www.larvalabs.com/cryptopunks/details/8696,Transfer,Pranksy,0x776758,,"Sep 29, 2020"
440,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"17.99Ξ ($6,511)","Sep 28, 2020"
441,https://www.larvalabs.com/cryptopunks/details/8696,(Unwrap),WrappedC…,Pranksy,,"Sep 28, 2020"
442,https://www.larvalabs.com/cryptopunks/details/8696,(Wrap),0x776758,WrappedC…,,"Sep 28, 2020"
443,https://www.larvalabs.com/cryptopunks/details/8696,Transfer,Pranksy,0x776758,,"Sep 28, 2020"
444,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"17.99Ξ ($6,360)","Sep 26, 2020"
445,https://www.larvalabs.com/cryptopunks/details/8696,(Unwrap),WrappedC…,Pranksy,,"Sep 26, 2020"
446,https://www.larvalabs.com/cryptopunks/details/8696,Sold,GoWest23,Pranksy,"15Ξ ($5,190)","Sep 24, 2020"
447,https://www.larvalabs.com/cryptopunks/details/8696,(Wrap),0xa18fd5,WrappedC…,,"Sep 24, 2020"
448,https://www.larvalabs.com/cryptopunks/details/8696,Transfer,GoWest23,0xa18fd5,,"Sep 24, 2020"
449,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,MBK,,2.75Ξ ($645),"Jun 02, 2020"
450,https://www.larvalabs.com/cryptopunks/details/8696,Transfer,j1mmy,GoWest23,,"Jun 02, 2020"
451,https://www.larvalabs.com/cryptopunks/details/8696,Sold,0xc24f57,j1mmy,"6Ξ ($1,408)","Jun 02, 2020"
452,https://www.larvalabs.com/cryptopunks/details/8696,Offered,,,"6Ξ ($1,408)","Jun 02, 2020"
453,https://www.larvalabs.com/cryptopunks/details/8696,Bid,MBK,,2.75Ξ ($670),"May 31, 2020"
454,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,MBK,,2Ξ ($487),"May 31, 2020"
455,https://www.larvalabs.com/cryptopunks/details/8696,Bid,MBK,,2Ξ ($391),"May 21, 2020"
456,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,MBK,,1.50Ξ ($304),"May 14, 2020"
457,https://www.larvalabs.com/cryptopunks/details/8696,Bid,MBK,,1.50Ξ ($318),"May 09, 2020"
458,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,MBK,,1.25Ξ ($265),"May 09, 2020"
459,https://www.larvalabs.com/cryptopunks/details/8696,Bid,MBK,,1.25Ξ ($262),"Apr 30, 2020"
460,https://www.larvalabs.com/cryptopunks/details/8696,Bid Withdrawn,MBK,,1Ξ ($209),"Apr 30, 2020"
